id,제목,URL,Thumbnail,작가,스토리,장르,연령대
528784,맛집남녀,https://comic.naver.com/webtoon/list?titleId=528784,https://shared-comic.pstatic.net/thumb/webtoon/528784/thumbnail/title_thumbnail_20130108172315_t83x90.jpg,츄플엣지,po블로거wer! 맛집 남녀의 스마트한 요절복통 로맨스,"스토리, 개그",12세 이용가
507275,네로의 실험실,https://comic.naver.com/webtoon/list?titleId=507275,https://shared-comic.pstatic.net/thumb/webtoon/507275/thumbnail/title_thumbnail_20120926184307_t83x90.jpg,외눈박이 / 시현,검은 마법사 네로와 태엽장치 아가씨 비올렛타.그들을 둘러싸고 펼쳐지는 기묘하고 환상적인 이야기들.,"옴니버스, 판타지",전체연령가
423377,월남특급,https://comic.naver.com/webtoon/list?titleId=423377,https://shared-comic.pstatic.net/thumb/webtoon/423377/thumbnail/title_thumbnail_20120203112710_t83x90.jpg,혜원,유쾌상쾌통쾌! 지긋지긋한 현실을 벗어나 베트남으로!돈가방을 들고 튄 두 여자와 악의 무리들의 로얄 어드벤처 베트남 여행기.,"스토리, 드라마",12세 이용가
460687,아이들의 권 선생님,https://comic.naver.com/webtoon/list?titleId=460687,https://shared-comic.pstatic.net/thumb/webtoon/460687/thumbnail/title_thumbnail_20120420102123_t83x90.jpg,호우,아이들의 히어로! 조폭 선생님과 다섯 꼬마들의 소소한 학교 일상 이야기.,"옴니버스, 드라마",전체연령가
325630,기태류,https://comic.naver.com/webtoon/list?titleId=325630,https://shared-comic.pstatic.net/thumb/webtoon/325630/thumbnail/title_thumbnail_20130506115454_t83x90.jpg,배드이리,죽음을 위해? 삶을 위해? 의문에 싸인 그녀의 발걸음이 움직이기 시작한다.,"스토리, 판타지",전체연령가
557673,수업시간그녀,https://comic.naver.com/webtoon/list?titleId=557673,https://shared-comic.pstatic.net/thumb/webtoon/557673/thumbnail/title_thumbnail_20130509182840_t83x90.jpg,박수봉,"수업시간, 나를 두근거리게 만드는 내 옆자리의 그녀.당신들에게도 있었던 가슴 속까지 설레는 이야기.","스토리, 로맨스",전체연령가
332797,움비처럼,https://comic.naver.com/webtoon/list?titleId=332797,https://shared-comic.pstatic.net/thumb/webtoon/332797/thumbnail/title_thumbnail_20111019102223_t83x90.jpg,권혁주,"바쁜 일상 속에서 잠시 자신을 돌아보게 하는 만화
느림의 즐거움을 추구하는 마음정화웹툰","에피소드, 감성",전체연령가
509093,아빠를 찾습니다,https://comic.naver.com/webtoon/list?titleId=509093,https://shared-comic.pstatic.net/thumb/webtoon/509093/thumbnail/thumbnail_IMAG10_20190617_migrated.jpg,동비,"돈이 없는 현수, 부모가 필요한 하연.두 사람의 서먹서먹한 가족생활이 시작된다!","스토리, 드라마",18세 이용가
507274,위아더 능력자!,https://comic.naver.com/webtoon/list?titleId=507274,https://shared-comic.pstatic.net/thumb/webtoon/507274/thumbnail/title_thumbnail_20120928135523_t83x90.jpg,손하기,능력자는 능력자인데 별로 부럽진 않은 그들.능력자 아니야.. 너넨 좀 그래...,"스토리, 개그",전체연령가
574303,2013 전설의고향,https://comic.naver.com/webtoon/list?titleId=574303,https://shared-comic.pstatic.net/thumb/webtoon/574303/thumbnail/title_thumbnail_20130722194519_t83x90.jpg,웹툰작가,네이버 웹툰 작가들의 여름 특집 릴레이 단편.머리를 쭈뼛하게 만드는 '2013 전설의 고향'. 스마트툰으로 만나보세요.,"옴니버스, 스릴러",12세 이용가
546620,바람의 색,https://comic.naver.com/webtoon/list?titleId=546620,https://shared-comic.pstatic.net/thumb/webtoon/546620/thumbnail/title_thumbnail_20130305211002_t83x90.jpg,재아 / 임광묵,홋카이도를 배경으로 펼쳐지는 두 남녀의 아름다운 사랑 이야기.곽재용 감독이 원안을 쓰고 <교무의원> 임광묵 작가가 그린 신작 웹툰 <바람의 색>.,"스토리, 로맨스",12세 이용가
297796,사랑의 아쿠아리움,https://comic.naver.com/webtoon/list?titleId=297796,https://shared-comic.pstatic.net/thumb/webtoon/297796/thumbnail/title_thumbnail_20111010004118_t83x90.jpg,TGM / 린다,"우연한 기회에 수상한 아쿠아리움을 발견한 주인공 김죄형과,
엉뚱하지만 사랑스럽고, 진지하지만 예측불허인 수족관 사람들의 이야기.","스토리, 드라마",전체연령가
546622,레인보우 로즈,https://comic.naver.com/webtoon/list?titleId=546622,https://shared-comic.pstatic.net/thumb/webtoon/546622/thumbnail/title_thumbnail_20130409163411_t83x90.jpg,김예린 / 장유라,간절히 원하면 이루어진다? <2012 서울만화스카우트> 당선작 '레인보우 로즈',"옴니버스, 판타지",전체연령가
520599,진진돌이 제로,https://comic.naver.com/webtoon/list?titleId=520599,https://shared-comic.pstatic.net/thumb/webtoon/520599/thumbnail/title_thumbnail_20121206164138_t83x90.jpg,윤종문,"짐승 특수부대의 화려한 총격전!
또 다른 버전으로 만나는 진진돌이.","스토리, 액션",12세 이용가
337964,타임인조선,https://comic.naver.com/webtoon/list?titleId=337964,https://shared-comic.pstatic.net/thumb/webtoon/337964/thumbnail/title_thumbnail_20110613111940_t83x90.jpg,이윤창,'백투더퓨처'를 꿈꾸는 준재와 철수의 조선견문록!,"스토리, 개그",전체연령가
478262,레사 시즌1,https://comic.naver.com/webtoon/list?titleId=478262,https://shared-comic.pstatic.net/thumb/webtoon/478262/thumbnail/title_thumbnail_20131205231823_t83x90.jpg,POGO,"어느날부턴가, 사람들은 디맨으로 변한다.매일밤 계속되는 습격, 그리고 동생을 찾는 한 남자.그 혼돈 속에서 신이 눈을 뜬다!","스토리, 판타지",12세 이용가
96908,삵의 발톱,https://comic.naver.com/webtoon/list?titleId=96908,https://shared-comic.pstatic.net/thumb/webtoon/96908/thumbnail/title_thumbnail_20111208164505_t83x90.jpg,손영완,"중국의 위촉오시대, 삼국지연의만이 전부가 아니다.  고구려인, 백제인의 시각에서 바라본 삼국지.가상 역사 드라마가 시작됩니다.","스토리, 시대극",12세 이용가
400741,카오스어택,https://comic.naver.com/webtoon/list?titleId=400741,https://shared-comic.pstatic.net/thumb/webtoon/400741/thumbnail/title_thumbnail_20111104175724_t83x90.jpg,맛스타,지구는 바야흐로 영웅시대평범한 고등학생과 엉뚱발랄 영웅들의 좌충우돌 에피소드!,"스토리, 판타지",전체연령가
500943,새벽9시,https://comic.naver.com/webtoon/list?titleId=500943,https://shared-comic.pstatic.net/thumb/webtoon/500943/thumbnail/title_thumbnail_20120831234444_t83x90.jpg,서재일,어둠이 멈춰버린 시간 새벽 9시.오지마을 '오왕리'가 감추고 있던 비밀이 드러난다.,"스토리, 스릴러",15세 이용가
514917,나의 목소리를 들어라,https://comic.naver.com/webtoon/list?titleId=514917,https://shared-comic.pstatic.net/thumb/webtoon/514917/thumbnail/title_thumbnail_20121105143329_t83x90.jpg,이현민,내세울 것 없는 남자에게 찾아온 대기업 면접의 기회. 본격 열혈 면접이 시작된다!'들어는 보았나! 질풍기획!' 이현민 작가의 신작 <나의 목소리를 들어라!>,"스토리, 개그",12세 이용가
492659,사랑일까?,https://comic.naver.com/webtoon/list?titleId=492659,https://shared-comic.pstatic.net/thumb/webtoon/492659/thumbnail/title_thumbnail_20120731124251_t83x90.jpg,남지은 / 김인호,"머리부터 발끝까지 단 한 구석도 마음에 들지 않는 그녀!그런데 그녀 때문에 내가 아파. 이게, 사랑일까?남지은, 김인호 작가의 <우연일까?>에 이은 신작, <사랑일까?>","스토리, 로맨스",전체연령가
259893,소년전[Limit],https://comic.naver.com/webtoon/list?titleId=259893,https://shared-comic.pstatic.net/thumb/webtoon/259893/thumbnail/title_thumbnail_20110420185853_t83x90.jpg,라디야,"선택받은 소수에게만 허락된 무기.
한.정.무.기.
[Limit]","스토리, 판타지",12세 이용가
511454,우주전함 몰라몰라,https://comic.naver.com/webtoon/list?titleId=511454,https://shared-comic.pstatic.net/thumb/webtoon/511454/thumbnail/title_thumbnail_20121017231455_t83x90.jpg,고리타,"전인류의 개념을 건 거대한 모험이 시작된다!
200만 광년 우주를 넘어 당신의 전두엽을 강타할 초대형 SF 스페이스 블록버스터를 빙자한
본격 평범 보통 일상 생활 개그만화!","스토리, 개그",12세 이용가
528782,사랑을 연기하다,https://comic.naver.com/webtoon/list?titleId=528782,https://shared-comic.pstatic.net/thumb/webtoon/528782/thumbnail/title_thumbnail_20130104163621_t83x90.jpg,김작가 / 유성연,"시한부 인생을 선고 받은 남자, 계약 연애를 시작하다.","스토리, 드라마",전체연령가
460689,기타맨,https://comic.naver.com/webtoon/list?titleId=460689,https://shared-comic.pstatic.net/thumb/webtoon/460689/thumbnail/title_thumbnail_20130614180616_t83x90.jpg,손규호,"의문의 기타리스트 포츠만.
이 시대를 살아가는 우리에게 그의 기타 연주가 던지는 메시지.","스토리, 드라마",12세 이용가
72939,개판,https://comic.naver.com/webtoon/list?titleId=72939,https://shared-comic.pstatic.net/thumb/webtoon/72939/thumbnail/title_thumbnail_20100928201822_t83x90.jpg,현욱,스스로를 정의라 부르는 조직 아마란스. 버려진 투견 바울이 겪는 그들의 이야기,"스토리, 액션",15세 이용가
520600,인형의 기사,https://comic.naver.com/webtoon/list?titleId=520600,https://shared-comic.pstatic.net/thumb/webtoon/520600/thumbnail/thumbnail_IMAG10_20190617_migrated.jpg,신의철 / 손두락,죽음의 강을 건넌 연인을 찾아나서다.하드보일드 액션 느와르 <인형의 기사>,"스토리, 액션",18세 이용가
460686,아는사람 이야기,https://comic.naver.com/webtoon/list?titleId=460686,https://shared-comic.pstatic.net/thumb/webtoon/460686/thumbnail/title_thumbnail_20120418172527_t83x90.jpg,오묘,"25세 세 여자 미라 여름 정아의 소소하고 평범한, 울고 웃고 사랑하는 이야기.나와 당신과 그리고, <아는사람 이야기>","스토리, 로맨스",전체연령가
325629,패션왕,https://comic.naver.com/webtoon/list?titleId=325629,https://shared-comic.pstatic.net/thumb/webtoon/325629/thumbnail/title_thumbnail_20110508235932_t83x90.jpg,기안84,멋있어지고 싶은 그들의 이야기.,"스토리, 드라마",15세 이용가
337962,오늘의 낭만부,https://comic.naver.com/webtoon/list?titleId=337962,https://shared-comic.pstatic.net/thumb/webtoon/337962/thumbnail/title_thumbnail_20110603154242_t83x90.jpg,억수씨,"바쁜 일상에 지친 그대~ 당신이 필요한 최고의 낭만을 제공해 드립니다!
<연옥님이 보고계셔> 억수씨 작가의 신작 웹툰.","스토리, 드라마",12세 이용가
511446,닭통령 계양반,https://comic.naver.com/webtoon/list?titleId=511446,https://shared-comic.pstatic.net/thumb/webtoon/511446/thumbnail/title_thumbnail_20121019111457_t83x90.jpg,미티,"'남기한엘리트만들기','고삼이 집나갔다' 미티의 스마트툰 신작!치킨을 향한 사랑과 우정, 그리고 전쟁, 본격 치킨 막장 드라마!","스토리, 드라마",전체연령가
226807,그린보이,https://comic.naver.com/webtoon/list?titleId=226807,https://shared-comic.pstatic.net/thumb/webtoon/226807/thumbnail/title_thumbnail_20120326150051_t83x90.jpg,정재한 / 임진국,"챔피언을 노리는 거침없는 여자, 재인! 그녀를 동경하는 순둥이 남자, 태진!
챔피언을 향한 도전과 어울리지 않는 두 사람의 여름같은 사랑이야기","스토리, 스포츠",15세 이용가
55143,일상날개짓,https://comic.naver.com/webtoon/list?titleId=55143,https://shared-comic.pstatic.net/thumb/webtoon/55143/thumbnail/title_thumbnail_20120329122039_t83x90.jpg,나유진,"싱글맘 꼬꼬댁씨와 그의 아들 아기새가 살아가는 투닭투닭 성장스토리!
사랑스러운 이들의 <일상날개짓> 시즌2","에피소드, 일상",전체연령가
72497,비흔,https://comic.naver.com/webtoon/list?titleId=72497,https://shared-comic.pstatic.net/thumb/webtoon/72497/thumbnail/title_thumbnail_20120928150325_t83x90.jpg,정재한 / 황영찬,"잊혀진 나라 백제, 그리고 싸울아비.패자의 역사 뒤로 전설이 되어 사라진 검은 이리 '흑랑' '비흔'이라는 이름으로 새로운 전설을 시작한다.","스토리, 시대극",12세 이용가
500944,무한동력,https://comic.naver.com/webtoon/list?titleId=500944,https://shared-comic.pstatic.net/thumb/webtoon/500944/thumbnail/title_thumbnail_20120904120204_t83x90.jpg,주호민,"'신과함께' 주호민이 청춘에게 전하는 이야기
당신의 꿈은 무엇인가요?","스토리, 드라마",전체연령가
387518,달콤한 인생,https://comic.naver.com/webtoon/list?titleId=387518,https://shared-comic.pstatic.net/thumb/webtoon/387518/thumbnail/title_thumbnail_20120309181013_t83x90.jpg,이동건,"커플과 싱글들의 달콤한 이야기
직장인과 백수들의 달콤한 에피소드
...그런데 왜 이렇게 씁쓸한거지?","에피소드, 일상",전체연령가
524353,경운기를 탄 왕자님,https://comic.naver.com/webtoon/list?titleId=524353,https://shared-comic.pstatic.net/thumb/webtoon/524353/thumbnail/title_thumbnail_20121227191833_t83x90.jpg,무적핑크,"'실질객관동화' 무적핑크 작가의 신작!싹수 노란 남자의 농사 정복기, 오빤 강남 농부 스타~일!","스토리, 개그",전체연령가
520598,스펙트럼 분석기,https://comic.naver.com/webtoon/list?titleId=520598,https://shared-comic.pstatic.net/thumb/webtoon/520598/thumbnail/title_thumbnail_20121130165600_t83x90.jpg,도국,"코미디언과 헤어디자이너, 그들이 만드는 낭만과 꿈의 대화.","스토리, 드라마",15세 이용가
414612,꽃밭에솔,https://comic.naver.com/webtoon/list?titleId=414612,https://shared-comic.pstatic.net/thumb/webtoon/414612/thumbnail/title_thumbnail_20111202163517_t83x90.jpg,209,꽃 공포증이 있는 고등학생 계은솔과 친구들의 성장 이야기,"스토리, 드라마",전체연령가
400737,고삼이 집나갔다,https://comic.naver.com/webtoon/list?titleId=400737,https://shared-comic.pstatic.net/thumb/webtoon/400737/thumbnail/title_thumbnail_20111101115225_t83x90.jpg,미티,"'집은 나갔지만 막나가진 않았습니다'대책없이 커져만가는 거짓말과 오해, 숨막히는 추격전수능을 앞둔 고3 수험생들의 REAL 가출기!","스토리, 드라마",전체연령가
336945,길에서 만나다,https://comic.naver.com/webtoon/list?titleId=336945,https://shared-comic.pstatic.net/thumb/webtoon/336945/thumbnail/title_thumbnail_20110603170456_t83x90.jpg,쥬드프라이데이,서울 남산타워에서 우연히 만난 은희수와 미키의 로드무비.,"스토리, 감성",전체연령가
403631,스마트폰 게임 개발 이야기,https://comic.naver.com/webtoon/list?titleId=403631,https://shared-comic.pstatic.net/thumb/webtoon/403631/thumbnail/title_thumbnail_20111108155817_t83x90.jpg,유영욱,"생생한 게임 개발의 현장을 전한다!
유쾌발랄 좌충우돌 게임 개발 이야기.","에피소드, 일상",전체연령가
52946,스쿨홀릭,https://comic.naver.com/webtoon/list?titleId=52946,https://shared-comic.pstatic.net/thumb/webtoon/52946/thumbnail/title_thumbnail_20110930124525_t83x90.jpg,신의철,신선생과 학생들이 함께 울고 웃는대한민국 학교의 유쾌한 일상! 다함께 <스쿨홀릭>에 중독되어 봅시다!,"에피소드, 개그",전체연령가
103759,이말년씨리즈,https://comic.naver.com/webtoon/list?titleId=103759,https://shared-comic.pstatic.net/thumb/webtoon/103759/thumbnail/title_thumbnail_20091130121313_t83x90.jpg,이말년,"독특한 이야기 전개 방식을 확립한 이말년 작가가 선보이는
엉뚱한 상상과 황당한 설정의 새로운 개그 웹툰","옴니버스, 개그",전체연령가
471284,후유증,https://comic.naver.com/webtoon/list?titleId=471284,https://shared-comic.pstatic.net/thumb/webtoon/471284/thumbnail/title_thumbnail_20120521140700_t83x90.jpg,김선권,한 순간의 사고 이후 조금씩 나타나는 후유증.안대용의 삶은 그때부터 모든 것이 틀어지기 시작했다.<수사 9단> 김선권 작가 신작.,"스토리, 스릴러",12세 이용가
24530,MLB카툰,https://comic.naver.com/webtoon/list?titleId=24530,https://shared-comic.pstatic.net/thumb/webtoon/24530/thumbnail/thumbnail_title_24530_83x90.gif,최훈,최훈 작가가 들려주는 생.생.M.L.B.뉴.스!! Major League Baseball Cartoon (Naver스포츠의 최훈스페셜에서 제공받는 컨텐츠로 업데이트일은 스포츠와 동일합니다.),"에피소드, 스포츠",전체연령가
301382,웨스트우드 비브라토,https://comic.naver.com/webtoon/list?titleId=301382,https://shared-comic.pstatic.net/thumb/webtoon/301382/thumbnail/title_thumbnail_20110217182307_t83x90.jpg,윤인완 / 김선희,"어떤 악기든, 원하는 선율을 찾아주는 남아프리카의 천재 악기 수리공 코넬리아 보보 워셔.'아일랜드','신암행어사' 윤인완 작가와 '바둑 삼국지' 김선희 작가가 선보이는 음악과 드라마.","옴니버스, 드라마",12세 이용가
500945,한 살이라도 어릴 때,https://comic.naver.com/webtoon/list?titleId=500945,https://shared-comic.pstatic.net/thumb/webtoon/500945/thumbnail/title_thumbnail_20120828171422_t83x90.jpg,"김진, 서나래, 필냉이","'낢이사는이야기'의 서나래 & '나이스진타임'의 김진 & '고양이일기'의 필냉이, 그녀들이 뭉쳤다!
한 살이라도 어릴 때 떠나야 한다! 언제? 바로 지금! 잘나가는 그녀들의 여행기.","옴니버스, 일상",전체연령가
459546,삼봉이발소,https://comic.naver.com/webtoon/list?titleId=459546,https://shared-comic.pstatic.net/thumb/webtoon/459546/thumbnail/title_thumbnail_20120321153126_t83x90.jpg,하일권,"'너무 불공평해. 태어날 때부터 인생의 반이 결정되어 있잖아!'외모지상주의에 상처받은 이들을 치유하는 감동의 웹툰'목욕의 신', '3단합체 김창남' 하일권 작가의 데뷔작 <삼봉이발소>","스토리, 드라마",전체연령가
409628,S라인,https://comic.naver.com/webtoon/list?titleId=409628,https://shared-comic.pstatic.net/thumb/webtoon/409628/thumbnail/title_thumbnail_20111201191957_t83x90.jpg,"꼬마비,앙마비","가까운 미래, 사람들의 머리 위로 붉은 선이 이어진다.선의 정체는 무엇인가? 시간이 지나고 사람들은 붉은 선을S라인이라 부르기 시작한다.","옴니버스, 판타지",15세 이용가
499334,2012 루키 단편선,https://comic.naver.com/webtoon/list?titleId=499334,https://shared-comic.pstatic.net/thumb/webtoon/499334/thumbnail/title_thumbnail_20121005151500_t83x90.jpg,웹툰작가,"전설적인 작가 이현세, 이두호가 직접 프로듀싱한8명의 신인 작가 단편선 시즌2로 컴백!","옴니버스, 드라마",전체연령가
336944,오란씨100,https://comic.naver.com/webtoon/list?titleId=336944,https://shared-comic.pstatic.net/thumb/webtoon/336944/thumbnail/title_thumbnail_20110602153026_t83x90.jpg,박민경,"관계폭탄녀 오란씨와, 폭탄녀 제거 지령을 받고 온 폭탄제거반 구욱.
인간관계 빵점녀 오란씨의 관계재활 프로젝트가 시작된다.","스토리, 드라마",12세 이용가
498158,네이버 앱피소드,https://comic.naver.com/webtoon/list?titleId=498158,https://shared-comic.pstatic.net/thumb/webtoon/498158/thumbnail/title_thumbnail_20120827180423_t83x90.jpg,웹툰작가,"인기 웹툰 작가 총 출동
마침내 시작되는 네이버 릴레이 웹툰!","에피소드, 개그",전체연령가
69296,진진돌이 에볼루션,https://comic.naver.com/webtoon/list?titleId=69296,https://shared-comic.pstatic.net/thumb/webtoon/69296/thumbnail/title_thumbnail_20090602120702_t83x90.jpg,김기정 / 윤종문,대한민국 명작 만화 리메이크 2 <진진돌이> 정운경 화백의 대표작 <진진돌이>가 <진진돌이 에볼루션>으로 돌아오다. 명작 리메이크 시리즈는 한국만화영상진흥원(구 부천만화정보센터)와 함께 합니다.,"스토리, 판타지",12세 이용가
254132,옆집화랑,https://comic.naver.com/webtoon/list?titleId=254132,https://shared-comic.pstatic.net/thumb/webtoon/254132/thumbnail/title_thumbnail_20111028164846_t83x90.jpg,최남새,11층 아파트의 꼭대기 층에 살고 있는 태음이의 옆집에 어느 날 화랑이 이사 온다.,"스토리, 판타지",전체연령가
251575,방울토마토,https://comic.naver.com/webtoon/list?titleId=251575,https://shared-comic.pstatic.net/thumb/webtoon/251575/thumbnail/title_thumbnail_20101026155816_t83x90.jpg,조양,키는 작지만 톡톡! 튀는 민훈이와 친구들의 고등학교 이야기,"스토리, 드라마",전체연령가
113119,아부쟁이,https://comic.naver.com/webtoon/list?titleId=113119,https://shared-comic.pstatic.net/thumb/webtoon/113119/thumbnail/title_thumbnail_20091224161454_t83x90.jpg,이익수,"사고뭉치 불량 복학생들만 다닌다는 풍랑고. 
육식동물들이  즐비한 곳에 홀로 먹잇감으로 던져진 주인공 박건의 살아남기 위한 몸부림...","스토리, 드라마",12세 이용가
25913,크레이지 커피 캣,https://comic.naver.com/webtoon/list?titleId=25913,https://shared-comic.pstatic.net/thumb/webtoon/25913/thumbnail/thumbnail_title_25913_83x90.gif,엄재경 / 최경아,커피! 열정! 그리고 사랑!,"스토리, 로맨스",12세 이용가
443421,악당의 사연,https://comic.naver.com/webtoon/list?titleId=443421,https://shared-comic.pstatic.net/thumb/webtoon/443421/thumbnail/title_thumbnail_20120327193242_t83x90.jpg,랑또,"홍어단이 대한민국을 정복했다? 그럼 러브레인저는 어쩌라고!!랑또 작가의 '악당의 사연' 시즌2, 4월2일 컴백!","스토리, 개그",12세 이용가
490549,2012 지구가 멸망한다면?,https://comic.naver.com/webtoon/list?titleId=490549,https://shared-comic.pstatic.net/thumb/webtoon/490549/thumbnail/title_thumbnail_20120802150734_t83x90.jpg,웹툰작가,"2011년을 뜨겁게 달군 '미스테리 단편'을 잇는 2012년 특집 웹툰, <2012 지구가 멸망한다면?>지구 멸망을 소재로 네이버 웹툰 작가들이 선보이는 다양한 이야기들.","옴니버스, 판타지",전체연령가
423376,비바 산티아고,https://comic.naver.com/webtoon/list?titleId=423376,https://shared-comic.pstatic.net/thumb/webtoon/423376/thumbnail/title_thumbnail_20120106161923_t83x90.jpg,김용진,"스페인을 동에서 서로 가로지르며 천년의 신화를 간직한 ‘산티아고 길’ 
별들의 들판을 향한 800km의 여행이 지금 시작된다.","스토리, 일상",전체연령가
407142,연 시즌2,https://comic.naver.com/webtoon/list?titleId=407142,https://shared-comic.pstatic.net/thumb/webtoon/407142/thumbnail/title_thumbnail_20120529152102_t83x90.jpg,구아진,"구아바 작가의 옴니버스 스릴러 ‘연 시즌2’오늘, 지금, 당신에게도 일어날 수 있는 일들.","스토리, 스릴러",12세 이용가
112931,아스란영웅전,https://comic.naver.com/webtoon/list?titleId=112931,https://shared-comic.pstatic.net/thumb/webtoon/112931/thumbnail/title_thumbnail_20100713114823_t83x90.jpg,박성용,"포악한 드래곤이 사라지고 대륙은 평화를 되찾았다. 하지만 용사의 평화는 아직 멀기만 한데...
평화로운 세상에서 펼쳐지는 용사의 두번째 이야기.본격 판타지 추리만화.","옴니버스, 판타지",15세 이용가
316913,봉봉오쇼콜라,https://comic.naver.com/webtoon/list?titleId=316913,https://shared-comic.pstatic.net/thumb/webtoon/316913/thumbnail/title_thumbnail_20111020103056_t83x90.jpg,오성대,"엉뚱하지만 귀여운 바보 '아린'과 갓 독립한 재수생 '승유'가 만들어가는황당유쾌, 달콤한 이야기.","스토리, 드라마",전체연령가
360613,리버스,https://comic.naver.com/webtoon/list?titleId=360613,https://shared-comic.pstatic.net/thumb/webtoon/360613/thumbnail/thumbnail_IMAG10_20190617_migrated.jpg,임달영 / 이수현,평범한 고등학생이었던 남매의 생명을 건 데스게임이 지금 막을 연다!임달영 & 이수현 작가의 '리버스'가 2/25(토)부터 시즌2로 다시 연재를 시작합니다.,"스토리, 판타지",18세 이용가
400735,한섬세대,https://comic.naver.com/webtoon/list?titleId=400735,https://shared-comic.pstatic.net/thumb/webtoon/400735/thumbnail/title_thumbnail_20111102095721_t83x90.jpg,유승진,"조선후기의 평범한 관리지망생 한섬. 
만만치 않은 길이지만, 한섬이는 만만디. 과연 벼슬자리에 오를 수 있을까?","스토리, 시대극",전체연령가
400736,초록인간,https://comic.naver.com/webtoon/list?titleId=400736,https://shared-comic.pstatic.net/thumb/webtoon/400736/thumbnail/thumbnail_IMAG10_20190617_migrated.jpg,태발,"파괴하려 하는 자와 지키려는 자. 신은 누구의 편인가.<프로젝트X>, 단편 <할머니 / 나는 내일 죽는다>의 태발 작가 신작.","스토리, 판타지",18세 이용가
440447,wish-마녀의 시간,https://comic.naver.com/webtoon/list?titleId=440447,https://shared-comic.pstatic.net/thumb/webtoon/440447/thumbnail/title_thumbnail_20120131144730_t83x90.jpg,한송이,"우리는 가끔 꿈을 꾼다. 마법을 쓰는 꿈을…그러나 마법에는 대가를 치루어야 하는데!
본 연재작은 <서울루키스카우트 2011> 당선 작품입니다.","스토리, 판타지",12세 이용가
440437,투명살인,https://comic.naver.com/webtoon/list?titleId=440437,https://shared-comic.pstatic.net/thumb/webtoon/440437/thumbnail/title_thumbnail_20120203191100_t83x90.jpg,돌연변이,"달빛에 질식할 것 같던 그 날, 누군가 날 보고 있었다. 대학가에서 벌어진 미스터리 심리극.
본 연재작은 <서울루키스카우트 2011> 당선 작품입니다.","스토리, 스릴러",12세 이용가
70046,실질객관동화,https://comic.naver.com/webtoon/list?titleId=70046,https://shared-comic.pstatic.net/thumb/webtoon/70046/thumbnail/title_thumbnail_20090605171412_t83x90.jpg,무적핑크,동화를 객관적인 시각에서 보면 어떻게 될까?생소한 시각으로 동화 다시 보기,"에피소드, 개그",전체연령가
440439,플라스틱 걸,https://comic.naver.com/webtoon/list?titleId=440439,https://shared-comic.pstatic.net/thumb/webtoon/440439/thumbnail/title_thumbnail_20120131115448_t83x90.jpg,리나 / 새달,"차갑고도 화려한 도시의 여자 차도연! 위기에 빠진 그녀가 진정한 삶의 아름다움을 찾는다!
본 연재작은 <서울루키스카우트 2011> 당선 작품입니다.","스토리, 로맨스",12세 이용가
164320,자율공상축구탐구만화,https://comic.naver.com/webtoon/list?titleId=164320,https://shared-comic.pstatic.net/thumb/webtoon/164320/thumbnail/title_thumbnail_20100517170156_t83x90.jpg,조석,"월드컵, 유럽리그, 국내리그 등 축구라면 가리지 않고 모두 그려보는 자율축구탐구만화!
(본 만화는 네이버스포츠의 2010 남아공 월드컵 특집 페이지에서 제공받는 컨텐츠입니다.)","옴니버스, 스포츠",전체연령가
260510,MODERN BOYS,https://comic.naver.com/webtoon/list?titleId=260510,https://shared-comic.pstatic.net/thumb/webtoon/260510/thumbnail/title_thumbnail_20101118182940_t83x90.jpg,기린,"방 안에 코끼리를 두고 사는 사람들의 성장 스토리.
채플린에 대한 오마주와 휴머니티가 함께합니다.","스토리, 드라마",전체연령가
256855,질풍기획 시즌1,https://comic.naver.com/webtoon/list?titleId=256855,https://shared-comic.pstatic.net/thumb/webtoon/256855/thumbnail/title_thumbnail_20120213122935_t83x90.jpg,이현민,광고대행사 '질풍기획'의 제3기획팀. 평범한 그들의 질풍같은 하루는 오늘도 계속된다.,"스토리, 개그",12세 이용가
347685,슈퍼트리오 시즌2,https://comic.naver.com/webtoon/list?titleId=347685,https://shared-comic.pstatic.net/thumb/webtoon/347685/thumbnail/title_thumbnail_20110701203711_t83x90.jpg,황미나,"대한민국 명작 만화 초대선.
살아 있는 전설 황미나 작가의 명작 “슈퍼트리오” 시즌2로 돌아오다.","스토리, 개그",12세 이용가
170785,국가의 탄생,https://comic.naver.com/webtoon/list?titleId=170785,https://shared-comic.pstatic.net/thumb/webtoon/170785/thumbnail/title_thumbnail_20100602095151_t83x90.jpg,고리타,"당신의 꿈이 이루어지는 세상은 축구장만이 아니다!힘들고 지친 자, 지는 해만 보면 눈물이 나는 자, 막힌 변기를 안고 한없이 울어본 적이 있는 자미칠듯이 달려가자, 또 다른 세상 파라다이시움으로!","옴니버스, 개그",12세 이용가
259937,별의 유언,https://comic.naver.com/webtoon/list?titleId=259937,https://shared-comic.pstatic.net/thumb/webtoon/259937/thumbnail/title_thumbnail_20111010155801_t83x90.jpg,후은,신비로운 미지의 섬에서 펼쳐지는 그들의 오묘하고도 아름다운 동화같은 이야기.,"스토리, 판타지",전체연령가
